,study,wave,version,versn_s,doi_gesis,doi_wvsa,studytit,uniqid,intrvwr_id,cntry,cntry_an,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_evs5,mm_mode_fu_evs5,mm_matrix_group_evs5,mm_fw_start_fu_evs5,mm_fw_end_fu_evs5,mm_year_fu_evs5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_evs5,mm_v278a_fu_r_evs5,mm_v279a_fu_r_evs5,lnge_num,lnge_iso,gwght,pwght,wght_eq1000,reg_nuts1,reg_nuts2,reg_iso,size_5c,respint,a001,a002,a003,a004,a005,a006,a008,a009,a170,a173,a027,a029,a030,a032,a034,a035,a038,a039,a040,a041,a042,a065,a066,a067,a068,a071,a072,a074,a078,a079,a080_01,a080_02,a124_02,a124_03,a124_06,a124_08,a124_09,a165,b008,c001,c001_01,c002,c002_01,d081,d026_03,d026_05,c038,c039,c041,d001_b,g007_18_b,g007_33_b,g007_34_b,g007_35_b,g007_36_b,d054,d059,d060,d061,d078,e001,e002,e003,e004,y002,e012,e015,e018,e023,e025,e026,e027,e028,e033,e035,e036,e037,e039,e069_01,e069_02,e069_04,e069_05,e069_06,e069_07,e069_08,e069_18a,e069_18,e069_11,e069_12,e069_13,e069_14,e069_17,e069_20,e111_01,e114,e115,e116,e117,e179_wvs7,e181_evs5,e224,e225,e226,e227,e228,e229,e233,e233a,e233b,e235,e236,e263,e264,e265_01,e265_02,e265_03,e265_04,e265_05,e265_06,e265_07,e265_08,f025,f028,f028b_wvs7,f066_evs5,f034,f050,f051,f053,f054,f063,f114a,f115,f116,f117,f118,f119,f120,f121,f122,f123,f132,e290,f144_02,g005,g006,g052,g062,g063,g255,g256,g257,h009,h010,h011,x001,x002,x003,x003r,x003r2,g027a,x002_02a,x002_02b,v002,v002a,v002a_01,v001,v001a,v001a_01,x007,x026_01,x011,x013,x025a_01,x025r,w002a_01,w002r,v004am_01,v004rm,v004af_01,v004rf,x028,w003,x052,x035_evs5,x036e_wvs7,v097ef,w005_evs5,w006e_wvs7,x047_wvs7,x047e_evs5
27282,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050677,37,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,41,10.58,11.39,20180324,-3,-3.0,-3.0,184,hu,0.626631488515761,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,3,1,2,2,3,1,3,2,2,8,8,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,4,2,5,3,2,2,3,2,2,1,2,2,3,3,3,3,3,3,3,3,2,1,1,2,2,1,1,1,3,1,2,2,2,7,4,4,1,1,2,3,4,4,3,3,2,4,4,3,4,4,3,3,4,6,3,2,3,1,-4,34802,6,5,6,5,5,5,5,5,5,10,8,1,1,1,3,3,3,2,1,3,3,0,7,-4,1,1,1,1,0,1,10,1,1,1,1,7,1,8,8,8,8,2,1,5,1,2,1,2,2,1,1,1,1,2,4,2,1980,38,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,6,3,5,3,3,2,3,2,1,3,1,23,-4,7,72,-4,-4,10
27283,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050678,109,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,48,9.4,10.28,20180324,-3,-3.0,-3.0,184,hu,1.27168412512108,0.534134346103038,0.660501981505945,HU3,HU32,-4,2,1,1,2,2,2,1,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,2,3,3,3,1,2,2,1,2,2,2,2,3,2,3,3,3,3,1,3,3,1,1,1,2,2,2,3,3,3,3,6,7,8,10,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,2,3,3,-4,34806,6,6,6,6,6,6,6,6,6,5,7,1,1,2,2,2,2,2,2,2,2,1,6,-4,5,2,1,1,0,1,9,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,1,1,1,1,2,2,2,1,1991,27,2,1,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,3,6,3,-3,-3,3,2,3,2,8,-3,1,54,-4,6,-3,-4,-4,10
27284,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050679,1,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,52,16.33,17.25,20180324,-3,-3.0,-3.0,184,hu,1.46152597072367,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,1,1,1,3,4,2,3,1,1,10,10,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,2,5,1,1,3,5,3,-1,3,5,1,1,1,1,-1,-1,4,4,4,4,4,1,2,1,2,2,-1,2,2,3,3,3,3,3,5,10,5,5,1,4,4,4,-1,3,4,3,4,4,4,4,3,3,4,4,1,3,3,4,2,-4,-2,1,1,5,7,8,10,10,1,1,10,1,1,1,4,1,1,1,4,4,1,4,0,7,-4,6,1,1,-1,1,1,5,1,10,1,5,5,5,10,5,10,1,10,1,6,1,1,1,2,2,1,3,1,1,4,4,1,1980,38,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,3,3,2,3,2,3,2,-1,-1,1,8,2,13,-4,7,52,-4,-4,-2
27285,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050680,18,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,58,7.49,8.47,20180324,-3,-3.0,-3.0,184,hu,0.683281075533234,0.534134346103038,0.660501981505945,HU1,HU12,-4,2,1,1,2,2,2,2,4,2,3,9,5,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,3,5,2,4,3,1,5,1,1,1,1,1,1,2,4,4,4,4,4,3,2,1,2,1,2,2,1,2,3,3,3,5,1,5,5,5,2,1,2,4,1,1,1,1,1,4,2,3,4,1,1,2,3,3,4,1,-4,34805,5,1,10,10,10,6,10,6,6,10,5,1,1,1,4,1,3,4,1,4,4,0,8,-4,7,2,0,0,0,0,3,2,-1,2,1,2,2,2,2,2,1,2,1,2,1,1,4,1,1,1,1,1,2,4,1,1,1950,68,6,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,2,7,3,6,3,1,1,1,1,4,4,2,21,-4,9,23,-4,-4,7
27286,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050681,53,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,42,14.01,14.43,20180324,-3,-3.0,-3.0,184,hu,1.60662263622998,0.534134346103038,0.660501981505945,HU2,HU22,-4,3,2,1,1,1,3,1,3,2,2,9,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,5,1,1,3,1,1,1,1,2,1,3,2,3,3,3,2,1,3,3,1,1,3,3,1,1,1,2,2,3,2,3,2,2,5,10,1,1,1,3,2,3,3,2,2,2,2,2,2,2,3,2,2,2,7,3,2,4,2,-4,34804,6,1,10,6,1,10,10,1,6,8,8,1,1,2,3,1,2,2,2,3,4,0,4,-4,7,1,1,0,1,1,5,1,1,1,1,3,1,8,10,10,6,7,1,10,1,2,2,2,2,2,3,2,1,4,2,1,1998,20,1,1,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,5,2,1,-3,-3,3,2,3,2,6,-3,-3,-3,-4,4,-3,-4,-4,3
27287,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050682,26,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,40,8.39,9.19,20180324,-3,-3.0,-3.0,184,hu,1.06908226507452,0.534134346103038,0.660501981505945,HU3,HU31,-4,1,1,1,1,2,3,1,3,1,1,9,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,4,1,1,1,1,1,2,2,4,1,2,2,3,2,3,1,3,3,3,3,1,2,1,3,1,1,3,1,3,3,3,3,3,9,1,5,8,1,1,1,3,4,2,3,3,3,3,3,3,3,3,3,3,7,3,3,3,2,-4,34802,2,2,10,4,7,9,9,9,7,10,7,1,1,1,3,3,3,3,2,2,4,2,7,-4,2,1,1,0,0,0,8,1,1,1,1,1,1,5,3,2,1,3,1,7,1,1,1,2,2,2,2,1,2,3,4,2,1979,39,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,3,2,3,2,3,2,4,2,1,1,2,96,-4,7,54,-4,-4,7
27288,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050683,26,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,39,7.47,8.26,20180324,-3,-3.0,-3.0,184,hu,1.31775688893131,0.534134346103038,0.660501981505945,HU3,HU31,-4,1,1,1,2,1,4,1,3,2,3,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,3,3,1,1,4,1,1,1,1,2,1,3,1,3,4,3,1,1,3,1,1,3,4,4,1,2,1,1,1,4,1,3,2,3,10,10,1,8,1,4,2,3,1,1,3,3,2,2,3,2,3,2,2,3,1,3,4,2,2,-4,34804,2,7,5,1,5,9,8,3,6,9,1,1,1,3,2,2,2,2,3,1,2,0,8,-4,7,2,1,0,0,0,3,2,1,2,1,1,3,1,5,10,1,3,1,10,1,1,1,2,3,2,2,1,1,3,3,1,1984,34,2,2,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,2,3,2,-3,-3,2,1,2,1,1,-3,2,71,-4,8,-3,-4,-4,5
27289,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050684,31,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,50,14.5,15.4,20180324,-3,-3.0,-3.0,184,hu,1.31441889760883,0.534134346103038,0.660501981505945,HU3,HU32,-4,2,2,1,2,2,3,2,1,2,2,9,4,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,3,3,1,1,5,2,2,2,3,3,1,2,2,3,3,3,2,3,4,1,4,4,1,3,1,1,0,3,2,2,3,3,3,3,10,3,8,7,5,2,2,3,3,2,2,2,3,3,2,3,3,3,2,3,7,3,2,3,1,-4,34802,1,1,10,3,0,10,10,3,1,9,8,1,1,1,4,2,3,3,2,3,4,2,2,-4,3,1,1,1,1,1,10,1,1,1,1,1,1,10,10,1,1,1,1,2,1,2,2,3,3,2,3,3,2,4,4,2,1975,43,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,3,2,3,2,2,1,2,1,1,1,2,52,-4,8,72,-4,-4,4
27290,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050685,48,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,63,8.39,9.42,20180324,-3,-3.0,-3.0,184,hu,0.879668264575872,0.534134346103038,0.660501981505945,HU2,HU22,-4,4,1,1,1,1,4,1,2,2,1,9,9,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,3,3,1,2,4,2,2,2,3,3,1,2,1,2,2,2,3,3,3,2,3,3,4,1,2,2,0,2,2,3,2,3,3,3,6,8,4,4,3,1,2,4,2,1,2,2,2,2,2,3,2,1,2,1,5,3,2,3,1,-4,34805,9,6,10,7,4,5,10,2,7,10,8,1,1,1,3,1,3,3,1,3,4,1,4,-4,3,1,1,1,1,1,9,1,3,2,1,1,1,1,1,2,1,1,1,3,1,1,3,2,2,2,2,2,3,3,3,2,1983,35,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,7,3,5,3,6,3,3,2,1,1,2,33,-4,4,31,-4,-4,9
27291,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050686,7,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,44,8.52,9.36,20180324,-3,-3.0,-3.0,184,hu,0.813456007923197,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,1,1,1,1,3,1,3,2,1,8,5,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,2,4,1,2,2,2,1,2,2,1,1,3,1,2,1,1,2,3,3,4,3,2,1,2,3,2,1,2,3,2,2,3,2,3,3,4,6,6,5,2,2,3,3,2,3,2,2,2,3,3,3,1,1,2,3,4,2,4,1,-4,34805,7,3,10,10,1,8,10,7,6,10,4,4,4,1,2,2,3,3,2,3,4,0,6,-4,7,2,1,1,0,0,4,1,3,1,1,10,1,5,6,7,2,6,1,1,1,2,2,2,1,2,1,2,2,3,4,2,1997,21,1,1,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,3,3,2,-3,-3,7,3,7,3,6,-3,-3,-3,-4,5,-3,-4,-4,9
27292,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050687,54,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,459,9.23,17.02,20180324,-3,-3.0,-3.0,184,hu,0.831300577267057,0.534134346103038,0.660501981505945,HU2,HU23,-4,1,1,1,2,3,2,1,1,2,4,4,8,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3,3,1,1,-1,3,3,2,2,2,1,1,2,3,2,2,3,2,4,1,2,1,2,3,1,1,0,3,1,2,3,3,3,3,3,3,3,3,2,1,2,3,2,1,2,1,3,3,2,3,2,3,2,3,7,4,-1,3,1,-4,34802,10,8,10,6,4,10,10,7,5,8,7,1,1,2,3,3,3,2,2,3,4,1,2,-4,1,1,1,1,1,1,10,1,1,1,1,1,1,8,9,3,6,5,1,1,1,1,2,2,3,1,1,1,1,-1,4,2,1937,82,6,3,1,348.0,HU,1,348,HU,1,348,HU,3,1,0,1,1,1,-3,-3,1,1,1,1,4,-3,2,61,-4,10,-3,-4,-4,1
27293,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050688,76,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,100,9.29,11.09,20180324,-3,-3.0,-3.0,184,hu,0.755850136115574,0.534134346103038,0.660501981505945,HU2,HU23,-4,2,2,1,1,1,4,1,2,1,1,5,10,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,1,1,3,1,2,1,1,2,1,2,2,3,2,3,1,2,3,2,3,1,2,4,2,3,0,3,1,4,3,3,3,3,5,6,10,1,1,3,3,3,1,1,3,1,1,1,2,3,2,1,1,1,1,3,1,4,1,-4,34807,10,1,10,5,1,10,10,3,8,10,1,2,1,4,4,4,4,4,4,4,4,0,8,-4,3,1,1,0,0,0,8,1,7,1,1,1,6,1,4,1,5,6,1,1,1,1,3,1,2,1,3,1,3,3,3,1,1957,61,5,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,2,3,2,6,3,2,1,3,2,1,4,1,71,-4,7,23,-4,-4,1
27294,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050689,37,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,28,9.03,9.31,20180324,-3,-3.0,-3.0,184,hu,0.684424552026368,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,3,1,2,2,3,3,3,2,3,6,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,1,1,3,3,2,4,2,2,2,3,2,3,3,4,3,3,3,3,3,2,1,1,3,1,1,3,1,4,3,3,3,3,8,2,10,10,1,4,2,4,4,2,3,2,3,3,3,4,4,3,3,3,5,3,3,4,1,-4,-1,7,4,7,5,6,6,6,6,6,6,5,2,2,3,2,2,1,4,1,2,4,0,8,-4,7,2,0,0,0,0,1,1,8,2,1,1,1,10,10,10,1,4,1,10,1,2,1,3,3,2,3,3,1,3,4,2,1957,61,5,3,1,348.0,HU,1,348,HU,1,348,HU,3,1,2,1,3,2,-3,-3,2,1,2,1,4,-3,2,52,-4,7,-3,-4,-4,9
27295,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050690,68,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,41,11.08,11.49,20180324,-3,-3.0,-3.0,184,hu,1.32058338470059,0.534134346103038,0.660501981505945,HU2,HU21,-4,4,1,1,2,2,3,2,3,2,1,8,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,1,2,4,1,2,2,4,2,2,2,4,1,3,2,3,3,3,2,3,3,3,3,1,2,1,3,1,1,3,1,2,3,3,3,3,5,1,5,10,8,3,2,3,3,3,3,2,3,3,3,3,2,2,3,3,5,2,3,3,2,-4,34804,5,2,8,4,6,6,8,6,6,8,6,3,3,3,2,2,2,3,3,2,2,0,7,-4,7,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,3,3,2,2,1,2,3,3,1,1992,26,2,1,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,5,3,2,-3,-3,3,2,3,2,1,-3,2,25,-4,7,-3,-4,-4,2
27296,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050691,26,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,40,10.05,10.45,20180324,-3,-3.0,-3.0,184,hu,1.20614314800162,0.534134346103038,0.660501981505945,HU3,HU31,-4,3,2,1,1,1,3,1,3,2,2,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,3,3,1,1,4,1,3,1,1,1,1,2,1,3,4,4,1,3,2,2,2,1,4,2,3,2,1,3,1,2,3,3,3,3,5,10,5,5,1,3,2,4,4,2,3,2,4,4,4,4,2,2,3,4,2,3,2,3,1,-4,-1,1,5,8,10,1,2,5,1,8,10,2,1,1,1,3,3,3,3,1,3,3,2,7,-4,7,2,0,0,0,0,1,1,1,1,1,1,5,1,2,5,5,5,2,10,1,1,1,3,3,2,2,2,2,4,4,1,1967,51,4,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,3,3,2,6,3,3,2,3,2,1,1,1,83,-4,7,41,-4,-4,8
27297,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050692,37,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,37,10.01,10.38,20180324,-3,-3.0,-3.0,184,hu,0.798345587504833,0.534134346103038,0.660501981505945,HU3,HU33,-4,3,2,1,1,2,3,1,2,2,2,9,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,5,3,4,2,4,2,1,1,2,2,3,4,4,3,3,3,2,3,2,1,1,2,2,1,3,1,3,1,2,2,2,9,4,4,5,4,3,2,4,4,2,3,2,3,3,3,3,3,3,2,3,6,2,3,3,2,-4,34802,10,8,10,7,7,8,10,6,8,10,6,1,1,1,3,3,2,3,1,3,3,0,7,-4,2,1,1,1,-1,-1,8,1,6,1,1,6,1,9,4,7,1,6,1,6,1,2,1,2,3,1,2,2,1,2,3,2,1979,39,3,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,2,4,3,2,3,2,3,2,3,2,1,1,2,41,-4,7,83,-4,-4,8
27298,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050693,14,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,41,10.08,10.49,20180324,-3,-3.0,-3.0,184,hu,1.12685606240101,0.534134346103038,0.660501981505945,HU3,HU32,-4,4,3,1,2,1,3,1,3,3,3,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,-1,2,5,1,1,2,5,5,4,4,4,1,2,2,4,3,4,4,4,4,4,4,-1,-1,3,-1,-5,0,2,2,4,3,3,3,3,-1,1,-1,-1,-1,-1,4,4,4,3,4,3,-1,-1,4,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-4,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,3,3,1,-1,1,1,4,4,1,-1,2,4,-4,6,1,1,-1,-1,-1,5,1,1,1,1,1,1,5,5,5,5,1,-1,10,1,4,1,4,4,3,4,4,3,4,4,2,1963,55,5,3,1,348.0,HU,1,348,HU,1,348,HU,3,1,0,2,3,2,-3,-3,2,1,2,1,4,-3,1,-2,-4,8,-3,-4,-4,-2
27299,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050694,34,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,63,10.17,11.2,20180324,-3,-3.0,-3.0,184,hu,1.34173469052511,0.534134346103038,0.660501981505945,HU3,HU32,-4,1,2,2,2,2,2,2,2,2,2,5,5,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,1,1,4,4,1,3,4,3,1,2,2,3,2,3,3,3,3,2,3,3,1,1,3,1,0,3,1,2,1,3,2,3,8,3,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,1,-4,34804,8,1,8,3,5,8,5,8,5,10,2,1,1,3,3,3,1,3,3,1,2,2,4,-4,1,1,1,1,1,1,10,1,1,1,1,1,1,2,2,8,1,1,1,8,1,2,1,4,3,2,2,2,2,3,4,1,1959,59,5,3,1,348.0,HU,1,348,HU,1,348,HU,3,2,0,3,3,2,-3,-3,1,1,2,1,8,-3,1,92,-4,9,-3,-4,-4,3
27300,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050695,18,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,56,10.28,11.24,20180324,-3,-3.0,-3.0,184,hu,1.03191808728571,0.534134346103038,0.660501981505945,HU1,HU12,-4,2,1,1,1,1,3,1,3,2,2,10,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,-1,1,1,5,5,5,1,1,3,1,1,1,1,3,2,3,3,3,2,3,1,4,1,4,2,-1,3,2,2,3,3,3,3,6,10,1,5,10,3,1,2,2,2,2,3,3,3,2,3,3,2,2,3,5,2,3,2,1,-4,34802,5,5,10,10,3,5,1,1,4,10,6,1,1,-1,4,2,2,2,1,-1,-1,1,4,-4,3,1,0,0,0,0,5,1,1,1,3,5,6,8,6,6,8,-1,1,8,1,2,1,3,3,2,2,2,4,4,4,2,1964,54,4,3,1,348.0,HU,1,348,HU,1,348,HU,1,1,1,3,3,2,3,2,1,1,2,1,1,1,2,11,-4,10,61,-4,-4,4
27301,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050696,34,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,48,11.38,12.26,20180324,-3,-3.0,-3.0,184,hu,1.4829329778885,0.534134346103038,0.660501981505945,HU3,HU32,-4,1,1,1,1,2,2,1,2,1,2,8,8,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,3,2,2,3,2,1,1,3,1,1,1,2,1,4,2,1,3,1,1,1,2,2,2,4,1,5,9,1,2,2,3,3,3,3,2,3,3,3,2,3,2,4,2,5,2,1,4,1,-4,34826,7,3,9,5,1,10,10,10,5,10,6,1,1,3,3,2,2,1,3,2,3,1,4,-4,6,1,1,0,0,1,10,1,5,1,1,1,1,5,5,8,5,5,1,8,1,1,1,2,2,3,3,1,1,4,4,1,1972,46,4,2,1,348.0,HU,1,348,HU,1,348,HU,1,1,3,4,3,2,2,1,2,1,2,1,1,8,2,75,-4,9,31,-4,-4,4
27302,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050697,54,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,46,11.43,12.29,20180324,-3,-3.0,-3.0,184,hu,0.831300577267057,0.534134346103038,0.660501981505945,HU2,HU23,-4,1,2,1,2,2,3,1,1,3,5,4,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,4,1,1,-1,2,2,2,2,3,1,1,2,3,2,2,3,2,3,1,3,1,2,3,1,1,0,3,1,4,3,3,3,3,-1,4,5,5,4,1,2,3,3,2,3,2,3,3,3,3,3,3,2,3,6,3,2,3,1,-4,-1,7,5,10,7,3,10,10,7,2,10,7,2,2,2,3,3,3,2,2,3,1,1,4,-4,1,1,1,1,1,1,8,1,1,1,1,1,1,8,6,1,5,3,1,1,1,1,1,3,3,1,2,2,2,-1,3,2,1937,82,6,3,1,348.0,HU,1,348,HU,1,348,HU,5,1,2,3,2,1,-3,-3,1,1,1,1,4,-3,2,92,-4,9,-3,-4,-4,2
27303,1,5,4-0-0 (2022-12-14),5-0-0 (2022-05-16),doi:10.4232/1.14023,doi:10.14281/18241.21,EVS5,348050698,10,348,HU,310,2018,201802,201808,3482018,1,5,-3,-3,-3,-3,-3,42,11.48,12.3,20180324,-3,-3.0,-3.0,184,hu,1.46152597072367,0.534134346103038,0.660501981505945,HU1,HU11,-4,5,2,2,2,2,4,2,4,2,3,6,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,1,1,-1,-1,5,1,1,1,1,1,1,1,2,3,2,-1,1,2,4,3,1,4,2,4,3,2,-1,-1,1,4,3,3,3,3,10,1,-1,10,1,1,2,2,1,1,1,1,4,4,1,4,1,1,1,4,6,1,4,2,1,-4,34802,10,9,10,10,1,0,10,0,10,10,7,1,1,1,-1,-1,4,1,1,4,4,0,8,-4,3,2,1,-1,-1,-1,7,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,4,1,1975,43,3,2,1,348.0,HU,1,348,HU,1,348,HU,6,2,0,3,3,2,-3,-3,3,2,3,2,1,-3,2,93,-4,7,-3,-4,-4,-2
